,Date,Close USDIDR,BI Rate,Inflasi,Close CTRA,Close INDF,Close ASII,Close BSDE,Close ICBP,Close KLBF,Close ITMG,Close JPFA,Close TLKM,Close ULTJ,Close ACES,Close TSPC,Close SMAR,Close SMSM,Close JRPT,Close DUTI,Close EPMT,Close SMCB,Close PWON,Close JSMR
11,Dec 2009,9518.732634171196,6.5,2.78,255.1087413587068,3325.157894736842,3373.684210526316,792.3852828176398,1673.6842105263158,258.0,30084.21052631579,276.5263157894737,1894.7368421052631,148.68421052631578,152.78947368421052,712.1052631578947,2685.5263157894738,179.47368421052633,152.8421052631579,680.0,798.841996042352,1535.2631578947369,122.76474079332854,1865.630679481908
12,Jan 2010,9254.90476190476,6.5,3.72,315.108464050293,3704.0,3512.75,798.2475677490235,1856.25,277.7,32685.0,271.8,1880.0,145.625,148.85,703.0,3042.5,214.0,155.8,591.5,793.9564331054687,1647.0,123.13252830505373,1833.7054443359373
13,Feb 2010,9353.15,6.5,3.81,339.1963179738898,3670.947368421053,3547.368421052632,773.8213854337994,1843.421052631579,312.2105263157895,30736.84210526316,248.21052631578948,1754.7368421052631,140.6578947368421,140.68421052631578,688.9473684210526,3006.5789473684213,243.2894736842105,149.57894736842104,666.3157894736842,883.5597919664884,1676.3157894736842,131.7691819040399,1744.860904091283
14,Mar 2010,9144.617484714674,6.5,3.43,374.7247841574929,3878.590909090909,3979.5454545454554,567.0426635742188,1947.7272727272727,344.6363636363636,34893.181818181816,258.90909090909093,1663.6363636363635,156.70454545454547,151.6818181818182,710.4545454545455,3072.7272727272725,299.77272727272725,151.8181818181818,681.3636363636364,963.2691816850142,1988.409090909091,147.316538030451,1768.1317693536932
15,Apr 2010,9029.45458984375,6.5,3.91,442.4299781436012,3807.142857142857,4489.523809523809,706.7540748232886,1913.095238095238,400.95238095238096,38740.47619047619,289.1428571428572,1600.0,156.9047619047619,167.42857142857142,831.9047619047619,3472.619047619048,331.1904761904762,158.57142857142858,727.1428571428571,1074.5027727399554,2303.5714285714284,147.6764155796596,1975.8487258184523
16,May 2010,9194.44763764881,6.5,4.16,375.15992174650495,3575.2631578947367,4139.736842105263,651.6904810855264,1801.3157894736842,377.9473684210527,35147.36842105263,287.3684210526316,1522.6315789473683,186.57894736842104,171.89473684210526,846.8421052631579,3509.2105263157896,265.5263157894737,164.94736842105263,717.3684210526316,1044.6795365182977,2130.7894736842104,143.43690169484992,1933.629343133224
17,Jun 2010,9147.522682883522,6.5,5.05,360.4240153919567,3842.5,4576.136363636364,660.7059659090909,1931.8181818181815,396.3181818181818,36627.27272727273,296.27272727272725,1575.909090909091,178.63636363636363,176.8181818181818,962.2727272727273,3270.454545454545,275.79545454545456,158.0909090909091,799.0909090909091,1036.8834228515625,2167.0454545454545,165.16977275501597,2041.1287564364347
18,Jul 2010,9019.345392400568,6.5,6.22,354.3908802379261,4401.409090909091,4892.045454545455,706.2718894264915,2210.2272727272725,461.3636363636364,37993.181818181816,358.6818181818182,1598.6363636363635,170.22727272727272,185.13636363636363,1170.909090909091,3353.409090909091,237.95454545454547,160.8181818181818,887.7272727272727,1009.0536582253196,2294.318181818182,176.77984411066228,2223.202325994318
19,Aug 2010,8919.81582919034,6.5,6.44,351.13489932105654,4315.761904761905,4825.714285714285,769.5177205403646,2167.2619047619046,468.0952380952381,39152.38095238096,476.1904761904762,1711.428571428571,177.14285714285714,182.1904761904762,1330.0,3519.0476190476197,217.8571428571429,183.33333333333331,1572.3809523809523,987.5080130440848,2303.5714285714284,173.26448713030135,2753.07611374628
20,Sep 2010,8972.595569957386,6.5,5.8,349.0280923282399,5111.64705882353,5450.588235294118,800.9775641946231,2575.0,505.5882352941176,39208.82352941176,711.1764705882352,1814.1176470588236,291.47058823529414,198.2058823529412,1653.529411764706,4025.0,247.05882352941177,169.76470588235293,1591.764705882353,977.6329417509191,2350.0,209.21332235897285,3100.092529296875
21,Oct 2010,8910.12853422619,6.5,5.67,418.3187096005394,5161.190476190476,5728.333333333333,901.6749936058408,2772.619047619048,524.2857142857143,45019.04761904762,666.6666666666666,1836.190476190476,408.3333333333333,223.2142857142857,1680.4761904761904,5745.238095238095,275.23809523809524,231.42857142857144,1983.095238095238,1026.06785656157,2408.333333333333,233.7349395751953,3526.265311104911
22,Nov 2010,8888.438698508522,6.5,6.33,372.4370872860863,4965.476190476191,5566.428571428572,842.2798258463541,2628.5714285714284,624.2857142857143,50102.38095238096,702.8571428571429,1642.857142857143,388.8095238095238,258.0952380952381,1730.952380952381,5126.190476190476,259.6428571428572,237.14285714285717,2096.428571428572,1112.1221691313244,2379.7619047619046,221.22776939755397,3526.265311104911
23,Dec 2010,9000.713145380434,6.5,6.96,350.01127166748046,4716.25,5290.5,910.5,2348.75,677.5,50520.0,655.75,1590.0,326.875,265.5,1654.5,5008.75,271.875,250.7,2081.25,1186.49091796875,2327.5,219.0361427307129,3409.5149169921874
24,Jan 2011,8989.61193266369,6.5,7.02,322.1077503022693,4753.571428571428,4926.428571428572,804.7619047619048,2350.595238095238,597.3809523809524,51550.0,611.6666666666666,1524.2857142857142,277.1428571428572,265.95238095238096,1541.428571428571,5073.809523809524,258.57142857142856,260.0,2077.3809523809523,1064.157447451637,2086.190476190476,210.21227300734748,3230.529343377976
25,Feb 2011,8865.700048828125,6.75,6.84,298.7767859564887,4750.0,5013.055555555556,680.0,2240.277777777778,576.1111111111111,46308.333333333336,592.5,1510.5555555555557,248.05555555555557,245.83333333333331,1485.5555555555557,5105.555555555556,264.1666666666667,260.0,2050.0,942.5215352376302,1895.555555555556,208.96920606825088,3067.815171983507
26,Mar 2011,8739.630519701086,6.75,6.65,335.7765675420346,4994.565217391304,5521.086956521739,771.304347826087,2461.9565217391305,607.3913043478261,45991.30434782609,629.1304347826087,1438.2608695652175,249.1304347826087,256.30434782608694,1603.0434782608695,4982.608695652174,271.95652173913044,244.17391304347825,2050.0,773.0617224651834,1929.1304347826087,210.0576171875,3278.192032523777
27,Apr 2011,8637.030078125,6.75,6.16,376.31127166748047,5442.5,5586.75,878.0,2671.25,720.25,48180.0,693.75,1474.5,340.875,257.125,1737.5,5310.0,280.625,253.7,2146.5,813.5,2131.75,210.12047729492187,3352.149304199219
28,May 2011,8541.75235262784,6.75,5.98,397.0165303548177,5538.095238095239,5832.142857142857,911.4285714285714,2611.904761904762,693.8095238095239,46869.04761904762,757.3809523809524,1529.047619047619,346.42857142857144,267.3809523809524,2125.4761904761904,6276.190476190476,287.3809523809524,296.85714285714283,1966.190476190476,804.7619047619048,2150.0,218.01491510300409,3428.8743257068454
29,Jun 2011,8551.227317116478,6.75,5.54,417.604736328125,5422.5,5941.5,886.5,2580.625,673.5,45932.5,895.75,1461.5,332.75,291.75,2131.25,6915.0,297.625,307.0,1910.0,781.5,2177.5,236.26506118774412,3438.197717285156
30,Jul 2011,8523.476236979166,6.75,4.61,478.01164172944567,5966.666666666667,6963.809523809524,940.4761904761904,2839.285714285714,703.3333333333334,48066.66666666666,1050.4761904761904,1437.6190476190477,363.9285714285714,320.1190476190476,2517.8571428571427,6940.476190476191,315.1190476190476,327.6190476190476,1845.2380952380952,827.6190476190476,2140.4761904761904,229.25989786783853,3737.6749325706846
31,Aug 2011,8478.382642663044,6.75,4.79,527.8111909565173,6381.578947368421,6827.105263157895,1007.3684210526316,2850.0,675.0,45373.68421052631,1011.578947368421,1474.2105263157894,322.10526315789474,327.10526315789474,2932.894736842105,6389.473684210527,316.9736842105263,337.89473684210526,1847.368421052632,810.0,1989.4736842105265,210.39948955335117,3935.5198524876646
32,Sep 2011,8695.25692471591,6.75,4.61,516.1683044433594,5311.25,6519.75,910.5,2532.5,674.5,42892.5,955.0,1487.0,287.25,327.25,2951.25,6425.0,321.5,336.0,1850.0,778.0,1895.5,200.6024085998535,3942.017785644531
33,Oct 2011,8826.442894345239,6.5,4.42,491.588862827846,5280.952380952381,6583.809523809524,880.952380952381,2594.0476190476197,675.4761904761905,40445.23809523809,918.5714285714286,1465.7142857142858,251.9047619047619,335.1190476190476,2502.3809523809523,5992.857142857143,311.7857142857143,340.0,1850.0,750.4761904761905,1825.7142857142856,200.229486374628,3788.745791480655
34,Nov 2011,8975.89786044034,6.0,4.15,495.1640514026989,4886.363636363636,6923.409090909091,928.181818181818,2544.8863636363635,691.3636363636364,42470.454545454544,937.7272727272727,1490.4545454545455,265.45454545454544,365.1136363636364,2392.0454545454545,6590.909090909091,327.6136363636364,340.0,1850.0,753.1818181818181,1882.7272727272727,219.0580499822443,3858.009998668324
35,Dec 2011,9043.009144176136,6.0,3.79,550.1113484700521,4680.952380952381,7258.571428571428,941.904761904762,2519.6428571428573,685.952380952381,38078.57142857143,813.8095238095239,1435.7142857142858,274.2857142857143,389.1666666666667,2450.0,6726.190476190476,346.54761904761904,382.3809523809524,1826.190476190476,763.8095238095239,2114.0476190476197,193.09093511672248,4083.294049944197
36,Jan 2012,9050.613636363636,6.0,3.65,557.1340535481771,4815.476190476191,7718.0952380952385,1028.095238095238,2560.714285714286,700.7142857142857,38935.71428571428,794.7619047619048,1397.142857142857,283.0952380952381,409.2857142857143,2503.5714285714284,5873.809523809524,374.1666666666667,428.57142857142856,1780.952380952381,768.0952380952381,2252.3809523809523,195.23809523809524,4270.949823288691
37,Feb 2012,8977.121419270834,5.75,3.56,626.8928542364212,4932.142857142857,7333.809523809524,1177.142857142857,2709.5238095238096,700.0,41288.09523809524,853.8095238095239,1379.5238095238096,280.95238095238096,445.2380952380952,2489.285714285714,5385.714285714285,435.5952380952381,434.2857142857143,1700.0,775.2380952380952,2307.1428571428573,206.66666666666663,4567.873465401785
38,Mar 2012,9125.111372514204,5.75,3.97,702.7379847935268,4958.333333333333,7102.142857142857,1234.2857142857142,2688.095238095238,693.8095238095239,42557.142857142855,838.0952380952381,1393.3333333333333,287.6190476190476,447.7380952380952,2491.6666666666665,6057.142857142857,441.3095238095238,420.4761904761905,1842.857142857143,757.6190476190476,2491.6666666666665,204.4047619047619,4817.289295014881
39,Apr 2012,9143.085751488095,5.75,4.5,756.5552642822265,4740.0,7321.75,1397.5,2598.75,724.25,42687.5,827.75,1538.0,294.0,453.75,2651.25,6275.0,501.5,524.75,2123.75,1090.0,2552.5,201.95,5156.673120117188
40,May 2012,9210.11086107337,5.75,4.45,700.3970889136905,4809.523809523809,6875.0,1340.4761904761904,2866.6666666666665,785.0,36397.619047619046,859.5238095238095,1590.952380952381,304.1666666666667,532.7380952380952,2845.2380952380954,6390.476190476191,489.6428571428572,580.0,2413.095238095238,1308.095238095238,2595.2380952380954,195.47619047619048,5225.856329055059
41,Jun 2012,9381.326218377975,5.75,4.53,663.8790661039807,4748.809523809524,6689.285714285715,1207.6190476190477,2833.333333333333,774.2857142857143,34914.28571428572,900.4761904761905,1543.809523809524,263.57142857142856,510.5952380952381,2788.095238095238,6466.666666666667,478.1547619047619,580.0,2410.714285714286,1256.190476190476,2396.428571428572,182.42857142857144,5183.099283854167
42,Jul 2012,9407.525035511364,5.75,4.56,657.3883805708451,5326.136363636364,6736.363636363636,1161.8181818181818,3161.3636363636365,759.5454545454545,37043.181818181816,904.7727272727273,1733.6363636363635,276.25,567.9545454545455,2807.954545454545,6468.181818181818,497.95454545454544,580.0,2212.5,1364.5454545454545,2505.681818181818,210.6818181818182,5609.589621803977
43,Aug 2012,9461.413001019022,5.75,4.58,607.5003405119244,5344.736842105263,7071.052631578948,1067.8947368421052,3292.1052631578946,780.7894736842105,37326.31578947369,863.9473684210526,1840.5263157894735,275.7894736842105,598.421052631579,2672.368421052632,6407.894736842105,511.8421052631579,582.1052631578947,3111.842105263158,1621.578947368421,2665.7894736842104,220.7894736842105,5731.3141447368425
44,Sep 2012,9524.592529296877,5.75,4.31,654.7963653564453,5452.5,7255.0,1035.0,3188.75,859.0,40112.5,889.5,1888.5,280.125,614.5,2906.25,7120.0,562.5,600.0,2820.0,1646.0,2710.0,232.25,5729.082470703125
45,Oct 2012,9561.4130859375,5.75,4.61,680.1802368164062,5861.363636363636,7913.636363636364,1148.6363636363635,3547.7272727272725,971.818181818182,41879.545454545456,977.0454545454544,1925.909090909091,300.0,661.1363636363636,2954.5454545454545,6854.545454545455,643.4659090909091,576.8181818181819,2845.454545454545,1672.2727272727273,3135.2272727272725,275.22727272727275,5759.239146839489
46,Nov 2012,9579.440962357954,5.75,4.32,710.3459014892578,5755.0,7702.5,1240.0,3633.75,994.5,40857.5,1038.0,1870.5,323.375,726.0,3388.75,6800.0,608.125,550.0,3047.5,1673.0,3542.5,233.5,5759.012426757812
47,Dec 2012,9607.8224609375,5.75,4.3,787.6345994737413,5880.555555555556,7350.0,1186.111111111111,3913.8888888888887,1053.888888888889,40561.11111111111,1168.888888888889,1805.555555555556,338.3333333333333,773.3333333333334,3613.8888888888887,6658.333333333333,613.5416666666666,555.5555555555555,2879.1666666666665,1696.111111111111,3451.3888888888887,234.16666666666663,5672.825358072917
48,Jan 2013,9630.395635190218,5.75,4.57,817.4420514787946,5995.238095238095,7638.0952380952385,1249.5238095238096,3982.142857142857,1041.428571428571,41402.38095238096,1283.809523809524,1876.190476190476,378.57142857142856,788.5714285714286,3552.3809523809523,6602.380952380952,606.547619047619,626.6666666666666,3019.0476190476197,1782.857142857143,2990.4761904761904,256.9047619047619,5444.39208984375
49,Feb 2013,9649.655029296877,5.75,5.31,948.2749206542968,6627.5,7727.5,1425.0,4055.0,1146.0,40487.5,1527.0,1968.5,418.875,735.0,3337.5,6702.5,603.4375,722.5,3055.0,2046.25,3260.0,298.75,5534.538110351563
50,Mar 2013,9668.426199776786,5.75,5.9,1078.9081774259869,7486.842105263157,7876.315789473684,1662.1052631578948,4481.578947368421,1265.2631578947369,37955.26315789474,1757.3684210526317,2140.5263157894738,451.3815789473685,791.578947368421,3375.0,6715.789473684211,622.3684210526316,941.842105263158,3431.5789473684213,2407.894736842105,3632.8947368421054,359.7368421052632,5768.070184004934
51,Apr 2013,9687.313742897728,5.75,5.57,1133.3357627175071,7447.727272727273,7663.636363636364,1682.7272727272727,5259.090909090909,1283.1818181818182,37850.0,1880.0,2258.6363636363635,830.6818181818181,949.5454545454544,3510.2272727272725,6727.272727272727,655.1136363636364,963.8636363636364,3893.181818181818,2692.0454545454545,3727.272727272728,374.3181818181818,6428.127130681818
52,May 2013,9721.106530230978,5.75,5.47,1411.7538452148438,7388.636363636364,7111.363636363636,1825.0,6160.227272727273,1452.7272727272727,32831.818181818184,1934.7727272727277,2386.3636363636365,1023.2954545454544,906.818181818182,4005.681818181818,7029.545454545455,653.4090909090909,1009.7727272727273,4013.636363636364,2861.3636363636365,3301.1363636363635,404.77272727272725,6657.136274857955
53,Jun 2013,9799.567529296875,6.0,5.9,1277.613570363898,6813.1578947368425,6794.736842105263,1841.0526315789475,5646.052631578948,1321.578947368421,26636.84210526316,1681.578947368421,2118.4210526315787,1016.4473684210526,802.6315789473684,4214.473684210527,7578.9473684210525,651.9736842105264,1027.8947368421052,3976.315789473684,3481.5789473684213,2723.684210526316,355.7894736842105,6240.647538034539
54,Jul 2013,9986.550059442934,6.5,8.61,1125.9522333559785,6936.95652173913,6600.0,1578.695652173913,5582.608695652174,1419.5652173913045,26493.478260869564,1439.5652173913045,2282.1739130434785,1194.8369565217392,717.8260869565217,3927.1739130434794,8497.826086956522,614.1304347826087,1013.4782608695652,4327.173913043478,3500.0,2676.086956521739,346.0869565217391,6090.084812330163
55,Aug 2013,10500.09090909091,7.0,8.79,983.1777307846968,6402.941176470588,6120.588235294118,1443.529411764706,5189.705882352941,1367.6470588235295,28723.529411764703,1230.0,2232.058823529412,1047.4264705882354,693.5294117647059,3704.4117647058815,7138.235294117647,645.5882352941177,890.5882352941177,4491.176470588235,3473.529411764706,2498.529411764706,330.88235294117646,5795.251034007353
56,Sep 2013,11263.761904761905,7.25,8.4,946.659694126674,6561.9047619047615,6323.809523809524,1410.952380952381,5115.476190476191,1317.6190476190477,30661.904761904763,1337.6190476190477,2179.285714285714,991.3690476190476,734.2857142857143,3430.9523809523807,6930.952380952381,713.3928571428571,797.6190476190476,4471.428571428572,3426.190476190476,2364.285714285714,283.3333333333333,5546.533877418155
57,Oct 2013,11210.56591796875,7.25,8.32,938.232456752232,7023.809523809524,6700.0,1530.952380952381,5471.428571428572,1330.952380952381,30478.571428571428,1461.428571428571,2267.8571428571427,1162.202380952381,650.952380952381,3666.6666666666665,6683.333333333333,756.547619047619,834.2857142857143,4329.761904761905,3428.5714285714284,2547.619047619048,285.4761904761905,5575.038527715774
58,Nov 2013,11162.800037202382,7.5,8.37,810.1384399414062,6605.0,6515.0,1428.5,5183.75,1279.5,30042.5,1336.0,2205.0,1157.5,660.0,3373.75,6435.0,849.0625,812.0,4320.0,3732.5,2606.25,268.75,5111.778173828125
59,Dec 2013,11590.970481178978,7.5,8.38,732.2086727744654,6576.315789473684,6363.1578947368425,1347.8947368421052,5019.736842105263,1214.2105263157894,28702.63157894737,1233.157894736842,2089.4736842105262,1057.2368421052631,643.1578947368421,3184.2105263157896,6310.526315789473,833.2236842105264,797.8947368421053,4007.8947368421054,3890.7894736842095,2282.894736842105,266.05263157894734,4880.674701891448
60,Jan 2014,12035.478260869566,7.5,8.22,804.9767639160157,6825.0,6777.5,1394.5,5337.5,1376.0,26141.25,1359.0,2182.0,1101.5625,706.25,2994.25,6901.25,855.125,779.5,4491.25,3732.75,2274.75,300.15,4978.34072265625
61,Feb 2014,11834.6,7.5,7.75,939.9179107666016,6990.0,6655.0,1524.75,5478.125,1415.5,26708.75,1524.0,2292.75,1161.8125,798.5,3047.0,6921.25,872.9375,807.0,4351.25,3722.5,2241.0,328.75,5285.8704833984375
62,Mar 2014,11425.952380952382,7.5,7.32,1083.9534454345703,7360.0,7317.5,1644.0,5373.125,1440.75,24512.5,1561.0,2230.75,1058.625,771.25,3257.25,7020.0,911.8125,793.75,4261.25,3600.0,2675.0,358.8,5674.211010742188
63,Apr 2014,11421.09090909091,7.5,7.25,1066.5137590680804,7175.0,7772.619047619048,1605.952380952381,4999.4047619047615,1522.6190476190477,25172.61904761905,1378.809523809524,2307.3809523809523,1007.0238095238096,785.952380952381,2954.0476190476197,6701.190476190476,963.452380952381,858.3333333333334,4430.238095238095,3621.428571428572,2799.7619047619046,364.6190476190476,5982.417736235119
64,May 2014,11507.045454545454,7.5,7.32,1036.9794074164497,6938.888888888889,7480.555555555556,1568.611111111111,5042.361111111111,1588.0555555555557,26979.166666666668,1306.111111111111,2438.6111111111118,1065.0694444444443,843.8888888888889,2822.5,6538.888888888889,1018.4722222222222,936.9444444444443,4415.277777777777,3593.8888888888887,2745.833333333333,377.94444444444446,5992.909044053819
65,Jun 2014,11879.190476190475,7.5,6.7,1007.2889782133556,6834.523809523809,7260.714285714285,1545.2380952380952,5034.523809523809,1628.095238095238,28040.47619047619,1225.2380952380952,2464.5238095238096,1004.702380952381,870.2380952380952,2922.1428571428573,6427.380952380952,1094.2261904761904,940.952380952381,4282.142857142857,3564.5238095238096,2579.5238095238096,366.3333333333333,5939.6606677827385
66,Jul 2014,11666.130434782608,7.5,4.53,1125.997224506579,6976.315789473684,7588.157894736842,1593.6842105263158,5144.736842105263,1724.2105263157894,26055.263157894737,1234.4736842105262,2603.157894736842,992.6973684210526,893.9473684210526,2915.0,6597.368421052632,1148.4868421052631,940.5263157894736,4451.8421052631575,3605.2631578947367,2840.0,396.2631578947368,6219.6441457648025
67,Aug 2014,11709.619047619048,7.5,3.99,1185.4665283203126,7055.0,7680.0,1617.0,5198.125,1648.5,28242.5,1265.75,2714.25,966.5,911.0,2869.0,6565.0,1111.9375,943.25,4600.0,3505.0,2937.5,433.35,6274.056176757813
68,Sep 2014,11874.0,7.5,4.53,1078.3671930486505,7018.181818181818,7351.136363636364,1585.909090909091,5527.272727272727,1679.3181818181818,27214.772727272728,1309.090909090909,2822.954545454545,964.4886363636364,957.9545454545456,2692.0454545454545,6734.090909090909,1079.2613636363635,1002.9545454545456,4602.272727272727,3109.5454545454545,2755.2272727272725,420.8181818181818,6365.773171164773
69,Oct 2014,12133.173913043478,7.5,4.83,1021.2224147630776,6777.173913043478,6625.0,1521.5217391304348,5543.478260869565,1669.3478260869565,22817.391304347828,1191.7391304347825,2805.8695652173915,960.4891304347826,821.5217391304348,2591.521739130435,7400.0,1149.4021739130435,999.782608695652,4600.0,3071.9565217391305,2508.260869565217,418.1304347826087,6186.597953464674
70,Nov 2014,12146.9,7.75,6.23,1180.3048706054688,6642.5,7001.25,1611.25,5563.75,1718.25,18975.0,1111.75,2746.5,955.4375,801.5,2933.0,8000.0,1140.375,1021.5,4575.0,2923.5,2261.5,462.35,6610.767626953125
71,Dec 2014,12422.739130434782,7.75,8.36,1257.238525390625,6590.0,7138.75,1800.75,5948.75,1785.5,16538.75,1008.5,2823.25,941.8125,775.25,2873.75,7793.75,1187.875,1035.0,4641.0,2877.75,2236.25,511.6,6893.8546142578125
72,Jan 2015,12527.772727272728,7.75,6.96,1387.6851399739585,7423.809523809524,7446.428571428572,1991.904761904762,6780.357142857143,1818.571428571429,15159.52380952381,910.952380952381,2848.333333333333,1001.0119047619048,749.7619047619048,2602.619047619048,6990.476190476191,1211.071428571429,1095.0,5130.0,2822.3809523809523,2056.6666666666665,501.1904761904762,7028.776762462798
73,Feb 2015,12735.15,7.5,6.29,1449.4109464946546,7406.578947368421,7818.421052631579,2092.6315789473683,7108.552631578948,1824.2105263157891,17126.315789473683,847.6315789473684,2885.5263157894738,995.7894736842104,773.421052631579,2608.4210526315787,6742.105263157895,1214.5394736842106,1203.421052631579,5221.052631578948,2925.2631578947367,1941.842105263158,512.8947368421053,7070.283485814145
74,Mar 2015,13034.045454545454,7.5,6.38,1354.9976584694602,7409.090909090909,8052.272727272727,2067.5,7284.090909090909,1817.7272727272727,17093.18181818182,822.9545454545455,2920.681818181818,991.931818181818,770.0,2431.1363636363635,6487.5,1149.6022727272727,1133.409090909091,5470.454545454545,2845.909090909091,1662.2727272727273,509.77272727272725,7091.346590909091
75,Apr 2015,12938.136363636364,7.5,6.79,1420.2236328125,7302.380952380952,7882.142857142857,2095.714285714286,7038.095238095239,1857.3809523809523,15246.42857142857,692.8571428571429,2812.3809523809523,987.6190476190476,689.7619047619048,2153.5714285714284,6410.714285714285,1181.4880952380952,1100.2380952380952,5953.571428571428,2987.3809523809523,1535.0,503.8095238095238,6876.751813616072
76,May 2015,13082.761904761905,7.5,7.15,1450.963366056743,6965.789473684211,7459.210526315789,1917.1052631578948,6921.710526315789,1809.7368421052631,14401.315789473683,621.3157894736842,2828.4210526315787,990.592105263158,682.8947368421053,2056.0526315789475,5725.0,1165.3947368421052,1003.6842105263158,6284.210526315789,3110.5263157894738,1589.7368421052631,443.05263157894734,6349.602898848684
77,Jun 2015,13282.5,7.5,7.26,1313.946800595238,6772.619047619048,6969.047619047619,1775.0,6519.642857142857,1685.4761904761904,13154.761904761905,593.0952380952381,2868.095238095238,969.8214285714286,647.1428571428571,1993.571428571429,4973.809523809524,1155.7142857142858,963.095238095238,6372.619047619048,2995.2380952380954,1517.3809523809523,419.5238095238095,5958.663876488095
78,Jul 2015,13351.608695652174,7.5,7.26,1195.3371453536183,6314.473684210527,6757.894736842105,1766.0526315789473,6153.9473684210525,1674.7368421052631,11263.157894736842,511.9473684210527,2880.2631578947367,955.8552631578948,642.8947368421053,1983.421052631579,4903.421052631579,1164.407894736842,976.3157894736842,6386.8421052631575,2900.0,1502.3684210526317,418.2105263157895,5739.190403988487
79,Aug 2015,13690.0,7.5,7.18,963.2683654785156,5645.75,6203.75,1649.0,6275.0,1600.75,9496.25,377.6,2850.0,929.375,605.0,1804.75,4825.0,1178.4375,949.5,6420.0,2671.75,1136.5,375.95,5326.525268554688
